"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-15,2023,8,15,227,28.4,24,25.2,24,NA,0,NA,0,9.8,24,6.6,24,8.8,13.4,31,"*",26,"*",NA,NA,NA,0,1,0,0,0,0,3.2,3.9,82.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-16,2023,8,16,228,27.8,24,24.9,24,NA,0,NA,0,9.8,24,4.8,24,9.3,16,30,"*",26,"*",NA,NA,NA,0,1,0,0,0,0,3.1,3.7,84.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-17,2023,8,17,229,30.2,20,24.3,20,NA,0,NA,0,10,20,4.6,20,8.8,13.4,33,"*",26,"*",0,"I",NA,0,0,0,0,0,0,3,4.3,70.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-18,2023,8,18,230,29.9,24,24.9,24,NA,0,NA,0,10,24,3.7,24,6.7,NA,34,"*",27,"*",0,"I",NA,0,0,0,0,0,0,3.1,4.2,74.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-19,2023,8,19,231,30.1,24,24.9,24,NA,0,NA,0,10,24,2.6,24,5.7,NA,35,"*",27,"*",0,"I",NA,0,0,0,0,0,0,3.1,4.3,73.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-20,2023,8,20,232,32.8,7,24.4,7,NA,0,NA,0,10,7,3.6,7,5.7,NA,34,"*",32,"*",0,"I",NA,0,0,0,0,0,0,3.1,5,61.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-25,2023,8,25,237,27,7,24,7,NA,0,NA,0,10,7,1.6,7,3.1,NA,29,"*",26,"*",0,"I",NA,0,0,0,0,0,0,3,3.6,83.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-26,2023,8,26,238,28.1,24,23.2,24,NA,0,NA,0,10,24,2.7,24,6.7,NA,34,"*",25,"*",NA,NA,NA,0,1,0,0,1,0,2.8,3.8,74.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-27,2023,8,27,239,29.2,23,22.5,23,NA,0,NA,0,10,23,3.9,23,6.7,NA,33,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.7,4,67.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-28,2023,8,28,240,29.7,24,23.5,24,NA,0,NA,0,10,24,3.1,24,6.7,NA,35,"*",27,"*",0,"I",NA,0,0,0,0,0,0,2.9,4.2,69.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-29,2023,8,29,241,29.2,23,23.3,23,NA,0,NA,0,10,23,4.7,23,8.8,13.9,33,"*",25,"*",0,"I",NA,0,0,0,0,0,0,2.9,4,70.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-30,2023,8,30,242,29.1,24,24.1,24,NA,0,NA,0,10,24,5.1,24,8.8,NA,33,"*",26,"*",0,"I",NA,0,0,0,0,0,0,3,4,74.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-31,2023,8,31,243,28.5,23,22.8,23,NA,0,NA,0,10,23,5.2,23,8.8,12.9,33,"*",25,"*",0,"I",NA,0,0,0,0,0,0,2.8,3.9,71.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-01,2023,9,1,244,28.7,24,22.5,24,NA,0,NA,0,10,24,5.1,24,9.8,14.4,32,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.7,3.9,69.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-02,2023,9,2,245,28.7,24,23.5,24,NA,0,NA,0,10,24,3.4,24,5.7,NA,33,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.9,3.9,73.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-03,2023,9,3,246,29.1,24,23.1,24,NA,0,NA,0,8.9,24,5.9,24,7.7,NA,34,"*",24,"*",NA,NA,NA,0,1,0,0,0,0,2.8,4,70.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-04,2023,9,4,247,26.9,24,24.7,24,NA,0,NA,0,9.2,24,2.8,24,6.2,NA,30,"*",25,"*",NA,NA,NA,0,1,0,0,0,0,3.1,3.5,87.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-05,2023,9,5,248,29.5,23,23.2,23,NA,0,NA,0,10,23,4.4,23,9.3,13.4,34,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.8,4.1,68.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-06,2023,9,6,249,27.3,24,21.7,24,NA,0,NA,0,10,24,4.5,24,7.2,10.8,32,"*",25,"*",NA,NA,NA,0,1,0,0,0,0,2.6,3.6,71.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-07,2023,9,7,250,25.7,23,20.4,23,NA,0,NA,0,8.9,23,4.6,23,12.9,19.6,30,"*",20,"*",NA,NA,NA,0,1,0,0,0,0,2.4,3.3,72.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-08,2023,9,8,251,21.9,24,20.9,24,NA,0,NA,0,7.7,24,5.9,24,12.9,19.6,23,"*",20,"*",NA,NA,NA,0,1,0,0,0,0,2.5,2.6,94.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-09,2023,9,9,252,25.3,24,23.3,24,NA,0,NA,0,9.3,24,2.6,24,5.7,NA,28,"*",23,"*",NA,NA,NA,0,1,0,0,0,0,2.9,3.2,88.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-10,2023,9,10,253,27.9,24,24.5,24,NA,0,NA,0,10,24,3.9,24,6.2,NA,31,"*",26,"*",0,"I",NA,0,0,0,0,0,0,3.1,3.8,81.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-11,2023,9,11,254,27.2,24,22.7,24,NA,0,NA,0,10,24,2.7,24,6.2,NA,32,"*",25,"*",0,"I",NA,0,0,0,0,0,0,2.8,3.6,76.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-12,2023,9,12,255,26.7,24,21.7,24,NA,0,NA,0,10,24,2.5,24,5.1,NA,31,"*",23,"*",0,"I",NA,0,0,0,0,0,0,2.6,3.5,74.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-13,2023,9,13,256,27.9,24,21.4,24,NA,0,NA,0,10,24,2.3,24,5.1,NA,33,"*",24,"*",NA,NA,NA,0,1,0,0,0,0,2.5,3.8,67.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-14,2023,9,14,257,28.9,20,23.4,20,NA,0,NA,0,10,20,4.1,20,7.7,NA,32,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.9,4,72.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-15,2023,9,15,258,27.9,24,24.2,24,NA,0,NA,0,9.2,24,2.4,24,6.2,NA,33,"*",25,"*",NA,NA,NA,0,1,0,0,1,0,3,3.8,80.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-16,2023,9,16,259,28.9,24,24.4,24,NA,0,NA,0,10,24,2.6,24,5.7,NA,31,"*",28,"*",0,"I",NA,0,0,0,0,0,0,3.1,4,76.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-17,2023,9,17,260,28.8,24,23.7,24,NA,0,NA,0,10,24,4.9,24,8.2,NA,32,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.9,4,74
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-18,2023,9,18,261,28.6,24,22.2,24,NA,0,NA,0,10,24,5.5,24,8.8,NA,32,"*",25,"*",0,"I",NA,0,0,0,0,0,0,2.7,3.9,68.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-19,2023,9,19,262,30.9,13,22.7,13,NA,0,NA,0,10,13,6.6,13,8.2,NA,33,"*",29,"*",0,"I",NA,0,0,0,0,0,0,2.8,4.5,61.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-27,2023,9,27,270,26.2,17,21.4,17,NA,0,NA,0,10,17,1.9,17,3.6,NA,30,"*",24,"*",0,"I",NA,0,0,0,0,0,0,2.5,3.4,74.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-28,2023,9,28,271,29.6,20,21.6,20,NA,0,NA,0,10,20,4.7,20,7.7,NA,34,"*",26,"*",NA,NA,NA,0,1,0,0,0,0,2.6,4.1,62.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-29,2023,9,29,272,26.3,23,20.1,23,NA,0,NA,0,10,23,2.6,23,4.6,NA,30,"*",24,"*",0,"I",NA,0,0,0,0,0,0,2.3,3.4,68.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-09-30,2023,9,30,273,26.1,24,21.5,24,NA,0,NA,0,10,24,4.3,24,7.7,13.9,28,"*",25,"*",NA,NA,NA,0,1,0,0,1,0,2.6,3.4,75.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-01,2023,10,1,274,25,24,18.8,24,NA,0,NA,0,10,24,4.8,24,7.7,NA,29,"*",22,"*",0,"I",NA,0,0,0,0,0,0,2.2,3.2,68.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-02,2023,10,2,275,22.9,24,11.1,24,NA,0,NA,0,10,24,3.9,24,8.8,NA,27,"*",18,"*",0,"I",NA,0,0,0,0,0,0,1.3,2.8,47.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-03,2023,10,3,276,22.8,24,13.6,24,NA,0,NA,0,8.5,24,3.3,24,7.2,7.7,27,"*",18,"*",NA,NA,NA,0,1,0,0,0,0,1.6,2.8,56.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-04,2023,10,4,277,18.5,23,16.9,23,NA,0,NA,0,8.5,23,2.9,23,6.2,NA,20,"*",17,"*",NA,NA,NA,0,1,0,0,0,0,1.9,2.1,90.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-05,2023,10,5,278,21.1,21,11.4,21,NA,0,NA,0,10,21,4.1,21,9.3,NA,28,"*",16,"*",0,"I",NA,0,0,0,0,0,0,1.3,2.5,53.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-06,2023,10,6,279,20.7,24,7.1,24,NA,0,NA,0,10,24,3.2,24,7.2,NA,25,"*",17,"*",0,"I",NA,0,0,0,0,0,0,1,2.4,41.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-07,2023,10,7,280,20.1,24,6.1,24,NA,0,NA,0,10,24,5.7,24,7.7,NA,25,"*",15,"*",0,"I",NA,0,0,0,0,0,0,0.9,2.3,40.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-08,2023,10,8,281,16.7,24,10.9,24,NA,0,NA,0,9.2,24,5.2,24,7.7,NA,20,"*",14,"*",NA,NA,NA,0,1,0,0,0,0,1.3,1.9,68.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-09,2023,10,9,282,17.1,24,15.8,24,NA,0,NA,0,7.6,24,4.9,24,8.8,NA,19,"*",15,"*",NA,NA,NA,0,1,0,0,0,0,1.8,1.9,92.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-10,2023,10,10,283,20.8,22,14.2,22,NA,0,NA,0,10,22,3.5,22,6.7,NA,26,"*",16,"*",NA,NA,NA,0,1,0,0,0,0,1.6,2.5,65.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-11,2023,10,11,284,20.4,24,10.3,24,NA,0,NA,0,10,24,4.2,24,8.2,NA,25,"*",17,"*",0,"I",NA,0,0,0,0,0,0,1.3,2.4,52.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-12,2023,10,12,285,20.2,21,11.6,21,NA,0,NA,0,10,21,3.4,21,5.7,NA,23,"*",16,"*",0,"I",NA,0,0,0,0,0,0,1.4,2.4,57.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-13,2023,10,13,286,18,24,6.8,24,NA,0,NA,0,10,24,2.9,24,5.7,NA,24,"*",13,"*",0,"I",NA,0,0,0,0,0,0,1,2.1,47.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-14,2023,10,14,287,18.7,24,13.2,24,NA,0,NA,0,9.3,24,3,24,6.7,NA,23,"*",14,"*",NA,NA,NA,0,1,0,0,0,0,1.5,2.2,70.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-15,2023,10,15,288,15.4,24,12.9,24,NA,0,NA,0,9.2,24,3.2,24,10.3,14.9,19,"*",12,"*",NA,NA,NA,0,1,0,0,0,0,1.5,1.7,85.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-16,2023,10,16,289,19.9,24,12.1,24,NA,0,NA,0,10,24,2.4,24,4.1,NA,25,"*",15,"*",0,"I",NA,0,0,0,0,0,0,1.4,2.3,60.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-17,2023,10,17,290,19.7,23,8.9,23,NA,0,NA,0,10,23,2.9,23,5.1,NA,25,"*",15,"*",0,"I",NA,0,0,0,0,0,0,1.1,2.3,49.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-18,2023,10,18,291,19.3,24,12.6,24,NA,0,NA,0,10,24,2,24,4.6,NA,25,"*",14,"*",0,"I",NA,0,0,0,0,0,0,1.5,2.2,65.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-19,2023,10,19,292,21.4,24,14.1,24,NA,0,NA,0,10,24,3.2,24,6.7,NA,25,"*",18,"*",0,"I",NA,0,0,0,0,0,0,1.6,2.5,63.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-20,2023,10,20,293,22.6,24,13.4,24,NA,0,NA,0,10,24,6,24,11.8,17.5,27,"*",18,"*",0,"I",NA,0,0,0,0,0,0,1.5,2.7,56.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-21,2023,10,21,294,16.6,24,5.1,24,NA,0,NA,0,10,24,4.3,24,8.8,NA,22,"*",10,"*",0,"I",NA,0,0,0,0,0,0,0.9,1.9,46.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-22,2023,10,22,295,15.7,24,7.1,24,NA,0,NA,0,10,24,3.1,24,7.2,NA,20,"*",12,"*",0,"I",NA,0,0,0,0,0,0,1,1.8,56.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-23,2023,10,23,296,17.5,23,8.6,23,NA,0,NA,0,10,23,2.1,23,4.6,NA,22,"*",14,"*",0,"I",NA,0,0,0,0,0,0,1.1,2,55.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-24,2023,10,24,297,18.2,23,10.6,23,NA,0,NA,0,10,23,2.3,23,4.1,NA,23,"*",14,"*",0,"I",NA,0,0,0,0,0,0,1.3,2.1,61.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-25,2023,10,25,298,17.6,24,10.6,24,NA,0,NA,0,10,24,2.8,24,5.7,NA,21,"*",13,"*",0,"I",NA,0,0,0,0,0,0,1.3,2,63.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-26,2023,10,26,299,18.1,24,8.7,24,NA,0,NA,0,10,24,2.5,24,4.1,NA,24,"*",13,"*",0,"I",NA,0,0,0,0,0,0,1.1,2.1,54.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-27,2023,10,27,300,18.3,24,11.4,24,NA,0,NA,0,10,24,2.9,24,5.1,NA,23,"*",15,"*",0,"I",NA,0,0,0,0,0,0,1.3,2.1,64.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-28,2023,10,28,301,17.4,24,11.9,24,NA,0,NA,0,10,24,3.1,24,4.6,NA,22,"*",13,"*",NA,NA,NA,0,1,0,0,1,0,1.4,2,70.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-29,2023,10,29,302,16.3,24,7.2,24,NA,0,NA,0,10,24,3.6,24,9.3,NA,21,"*",12,"*",0,"I",NA,0,0,0,0,0,0,1,1.8,54.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-30,2023,10,30,303,17.5,23,9.2,23,NA,0,NA,0,10,23,2.3,23,4.6,NA,22,"*",14,"*",0,"I",NA,0,0,0,0,0,0,1.2,2,58.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-10-31,2023,10,31,304,16.6,24,11.2,24,NA,0,NA,0,10,24,1.9,24,3.6,NA,20,"*",13,"*",0,"I",NA,0,0,0,0,0,0,1.3,1.9,70.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-01,2023,11,1,305,17.5,24,11.4,24,NA,0,NA,0,10,24,2.5,24,5.7,NA,23,"*",13,"*",0,"I",NA,0,0,0,0,0,0,1.3,2,67.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-02,2023,11,2,306,18.8,24,8.4,24,NA,0,NA,0,10,24,2.3,24,5.1,NA,26,"*",13,"*",0,"I",NA,0,0,0,0,0,0,1.1,2.2,50.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-03,2023,11,3,307,18.1,24,11.7,24,NA,0,NA,0,10,24,2.3,24,6.2,NA,24,"*",12,"*",0,"I",NA,0,0,0,0,0,0,1.4,2.1,66.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-04,2023,11,4,308,20.9,24,14.6,24,NA,0,NA,0,10,24,4.2,24,7.2,NA,25,"*",19,"*",0,"I",NA,0,0,0,0,0,0,1.7,2.5,67.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-05,2023,11,5,309,19.7,24,15.4,24,NA,0,NA,0,9.3,24,1.7,24,5.1,NA,23,"*",17,"*",NA,NA,NA,0,1,0,0,0,0,1.7,2.3,76.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-06,2023,11,6,310,22.8,20,18.8,20,NA,0,NA,0,9.7,20,7.6,20,13.9,24.7,24,"*",21,"*",NA,NA,NA,0,1,0,0,0,0,2.2,2.8,78.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-07,2023,11,7,311,20.6,24,11.4,24,NA,0,NA,0,10,24,6.1,24,10.8,17.5,27,"*",15,"*",0,"I",NA,0,0,0,0,0,0,1.3,2.4,55.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-08,2023,11,8,312,16.9,24,8.2,24,NA,0,NA,0,10,24,3.1,24,7.7,NA,21,"*",14,"*",0,"I",NA,0,0,0,0,0,0,1.1,1.9,56.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-09,2023,11,9,313,16.6,24,10,24,NA,0,NA,0,10,24,2,24,4.1,NA,21,"*",14,"*",0,"I",NA,0,0,0,0,0,0,1.2,1.9,65
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-10,2023,11,10,314,15.7,23,12,23,NA,0,NA,0,9.3,23,3.2,23,6.7,NA,18,"*",14,"*",NA,NA,NA,0,1,0,0,0,0,1.4,1.8,78.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-11,2023,11,11,315,12.6,24,1.6,24,NA,0,NA,0,10,24,4.5,24,6.2,NA,15,"*",9,"*",NA,NA,NA,0,1,0,0,0,0,0.7,1.5,47.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-12,2023,11,12,316,9.8,24,5.4,24,NA,0,NA,0,9.7,24,4.2,24,6.2,NA,11,"*",8,"*",NA,NA,NA,0,1,0,0,0,0,0.9,1.2,74.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-13,2023,11,13,317,10.2,24,-0.8,24,NA,0,NA,0,10,24,3.1,24,6.7,NA,16,"*",5,"*",0,"I",NA,0,0,0,0,0,0,0.6,1.2,46.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-14,2023,11,14,318,13.7,23,3.5,23,NA,0,NA,0,10,23,3.7,23,7.2,NA,18,"*",11,"*",NA,NA,NA,0,1,0,0,0,0,0.8,1.6,50.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-15,2023,11,15,319,11.6,24,5.7,24,NA,0,NA,0,10,24,3.7,24,5.1,NA,14,"*",9,"*",0,"I",NA,0,0,0,0,0,0,0.9,1.4,67.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-16,2023,11,16,320,13.4,24,7.4,24,NA,0,NA,0,9.2,24,3.3,24,7.2,NA,17,"*",10,"*",NA,NA,NA,0,1,0,0,0,0,1,1.5,67
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-17,2023,11,17,321,12.6,24,7.2,24,NA,0,NA,0,9.2,24,3.1,24,7.2,NA,15,"*",11,"*",NA,NA,NA,0,1,0,0,0,0,1,1.5,69.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-11-18,2023,11,18,322,10.6,24,-1.9,24,NA,0,NA,0,10,24,4.6,24,8.2,14.9,16,"*",5,"*",0,"I",NA,0,0,0,0,0,0,0.5,1.3,41.7
